,지역명,전용면적,연도,월,평당분양가격
7612,강원,60m²~85m²,2023,3,12054.9
7613,강원,85m²~102m²,2023,3,11962.5
7614,강원,102m²~,2023,3,14064.599999999999
7615,충북,모든면적,2023,3,10635.9
7616,충북,60m²,2023,3,10995.599999999999
7617,충북,60m²~85m²,2023,3,10599.599999999999
7618,충북,85m²~102m²,2023,3,10622.699999999999
7619,충북,102m²~,2023,3,10985.699999999999
7620,충남,모든면적,2023,3,11738.099999999999
7621,충남,60m²,2023,3,12493.8
7622,충남,60m²~85m²,2023,3,11942.699999999999
7623,충남,85m²~102m²,2023,3,13160.4
7624,충남,102m²~,2023,3,12804.0
7625,전북,모든면적,2023,3,10645.8
7626,전북,60m²,2023,3,9246.6
7627,전북,60m²~85m²,2023,3,10589.699999999999
7628,전북,85m²~102m²,2023,3,10995.599999999999
7629,전북,102m²~,2023,3,11619.3
7630,전남,모든면적,2023,3,10942.8
7631,전남,60m²,2023,3,10771.199999999999
7632,전남,60m²~85m²,2023,3,10728.3
7633,전남,85m²~102m²,2023,3,11220.0
7634,전남,102m²~,2023,3,11286.0
7635,경북,모든면적,2023,3,12513.599999999999
7636,경북,60m²,2023,3,12315.599999999999
7637,경북,60m²~85m²,2023,3,12500.4
7638,경북,85m²~102m²,2023,3,11975.699999999999
7639,경북,102m²~,2023,3,13365.0
7640,경남,모든면적,2023,3,11962.5
7641,경남,60m²,2023,3,14242.8
7642,경남,60m²~85m²,2023,3,11870.099999999999
7643,경남,85m²~102m²,2023,3,15572.699999999999
7644,경남,102m²~,2023,3,13272.599999999999
7645,제주,모든면적,2023,3,23740.199999999997
7646,제주,60m²,2023,3,24357.3
7647,제주,60m²~85m²,2023,3,23076.899999999998
7648,제주,85m²~102m²,2023,3,21908.699999999997
7649,제주,102m²~,2023,3,21908.699999999997
7650,서울,모든면적,2023,4,30643.8
7651,서울,60m²,2023,4,31336.8
7652,서울,60m²~85m²,2023,4,29736.3
7653,서울,85m²~102m²,2023,4,28333.8
7654,서울,102m²~,2023,4,35818.2
7655,인천,모든면적,2023,4,16397.7
7656,인천,60m²,2023,4,17061.0
7657,인천,60m²~85m²,2023,4,15744.3
7658,인천,85m²~102m²,2023,4,15374.699999999999
7659,인천,102m²~,2023,4,14652.0
7660,경기,모든면적,2023,4,19133.399999999998
7661,경기,60m²,2023,4,20288.399999999998
7662,경기,60m²~85m²,2023,4,19044.3
7663,경기,85m²~102m²,2023,4,19948.5
7664,경기,102m²~,2023,4,22585.199999999997
7665,부산,모든면적,2023,4,19371.0
7666,부산,60m²,2023,4,20819.699999999997
7667,부산,60m²~85m²,2023,4,19324.8
7668,부산,85m²~102m²,2023,4,15480.3
7669,부산,102m²~,2023,4,15097.5
7670,대구,모든면적,2023,4,17087.399999999998
7671,대구,60m²,2023,4,17463.6
7672,대구,60m²~85m²,2023,4,17014.8
7673,대구,85m²~102m²,2023,4,16457.1
7674,대구,102m²~,2023,4,18885.899999999998
7675,광주,모든면적,2023,4,16651.8
7676,광주,60m²,2023,4,15123.9
7677,광주,60m²~85m²,2023,4,16434.0
7678,광주,85m²~102m²,2023,4,
7679,광주,102m²~,2023,4,18889.2
7680,대전,모든면적,2023,4,16153.5
7681,대전,60m²,2023,4,16249.199999999999
7682,대전,60m²~85m²,2023,4,16011.599999999999
7683,대전,85m²~102m²,2023,4,
7684,대전,102m²~,2023,4,18879.3
7685,울산,모든면적,2023,4,18423.899999999998
7686,울산,60m²,2023,4,19912.2
7687,울산,60m²~85m²,2023,4,18186.3
7688,울산,85m²~102m²,2023,4,22581.899999999998
7689,울산,102m²~,2023,4,17542.8
7690,세종,모든면적,2023,4,12279.3
7691,세종,60m²,2023,4,12289.199999999999
7692,세종,60m²~85m²,2023,4,12266.099999999999
7693,세종,85m²~102m²,2023,4,
7694,세종,102m²~,2023,4,
7695,강원,모든면적,2023,4,12969.0
7696,강원,60m²,2023,4,10761.3
7697,강원,60m²~85m²,2023,4,12114.3
7698,강원,85m²~102m²,2023,4,11962.5
7699,강원,102m²~,2023,4,14074.5
7700,충북,모든면적,2023,4,10794.3
7701,충북,60m²,2023,4,10995.599999999999
7702,충북,60m²~85m²,2023,4,10718.4
7703,충북,85m²~102m²,2023,4,10906.5
7704,충북,102m²~,2023,4,11193.599999999999
7705,충남,모든면적,2023,4,11748.0
7706,충남,60m²,2023,4,12493.8
7707,충남,60m²~85m²,2023,4,11959.199999999999
7708,충남,85m²~102m²,2023,4,13160.4
7709,충남,102m²~,2023,4,12804.0
7710,전북,모든면적,2023,4,10942.8
7711,전북,60m²,2023,4,9190.5
7712,전북,60m²~85m²,2023,4,10886.699999999999
7713,전북,85m²~102m²,2023,4,10995.599999999999
7714,전북,102m²~,2023,4,11837.099999999999
7715,전남,모든면적,2023,4,10939.5
7716,전남,60m²,2023,4,10771.199999999999
7717,전남,60m²~85m²,2023,4,10738.199999999999
7718,전남,85m²~102m²,2023,4,11220.0
7719,전남,102m²~,2023,4,11454.3
7720,경북,모든면적,2023,4,12513.599999999999
7721,경북,60m²,2023,4,12315.599999999999
7722,경북,60m²~85m²,2023,4,12500.4
7723,경북,85m²~102m²,2023,4,11975.699999999999
7724,경북,102m²~,2023,4,13365.0
7725,경남,모든면적,2023,4,11936.099999999999
7726,경남,60m²,2023,4,14199.9
7727,경남,60m²~85m²,2023,4,11837.099999999999
7728,경남,85m²~102m²,2023,4,15345.0
7729,경남,102m²~,2023,4,13460.699999999999
7730,제주,모든면적,2023,4,23740.199999999997
7731,제주,60m²,2023,4,24357.3
7732,제주,60m²~85m²,2023,4,23076.899999999998
7733,제주,85m²~102m²,2023,4,21908.699999999997
7734,제주,102m²~,2023,4,21908.699999999997
7735,서울,모든면적,2023,5,31066.199999999997
7736,서울,60m²,2023,5,31680.0
7737,서울,60m²~85m²,2023,5,29736.3
7738,서울,85m²~102m²,2023,5,28333.8
7739,서울,102m²~,2023,5,35818.2
7740,인천,모든면적,2023,5,16470.3
7741,인천,60m²,2023,5,17077.5
7742,인천,60m²~85m²,2023,5,15869.699999999999
7743,인천,85m²~102m²,2023,5,15374.699999999999
7744,인천,102m²~,2023,5,14652.0
7745,경기,모든면적,2023,5,19163.1
7746,경기,60m²,2023,5,20219.1
7747,경기,60m²~85m²,2023,5,19064.1
7748,경기,85m²~102m²,2023,5,20823.0
7749,경기,102m²~,2023,5,22129.8
7750,부산,모든면적,2023,5,20093.7
7751,부산,60m²,2023,5,21176.1
7752,부산,60m²~85m²,2023,5,20031.0
7753,부산,85m²~102m²,2023,5,15912.599999999999
7754,부산,102m²~,2023,5,15853.199999999999
7755,대구,모든면적,2023,5,18047.7
7756,대구,60m²,2023,5,17463.6
7757,대구,60m²~85m²,2023,5,18146.7
7758,대구,85m²~102m²,2023,5,16156.8
7759,대구,102m²~,2023,5,21539.1
7760,광주,모든면적,2023,5,18176.399999999998
7761,광주,60m²,2023,5,18001.5
7762,광주,60m²~85m²,2023,5,17806.8
7763,광주,85m²~102m²,2023,5,
7764,광주,102m²~,2023,5,24951.3
7765,대전,모든면적,2023,5,16153.5
7766,대전,60m²,2023,5,16249.199999999999
7767,대전,60m²~85m²,2023,5,16011.599999999999
7768,대전,85m²~102m²,2023,5,
7769,대전,102m²~,2023,5,18879.3
7770,울산,모든면적,2023,5,17869.5
7771,울산,60m²,2023,5,19961.7
7772,울산,60m²~85m²,2023,5,17724.3
7773,울산,85m²~102m²,2023,5,22581.899999999998
7774,울산,102m²~,2023,5,17044.5
7775,세종,모든면적,2023,5,12279.3
7776,세종,60m²,2023,5,12289.199999999999
7777,세종,60m²~85m²,2023,5,12266.099999999999
7778,세종,85m²~102m²,2023,5,
7779,세종,102m²~,2023,5,
7780,강원,모든면적,2023,5,12969.0
7781,강원,60m²,2023,5,10761.3
7782,강원,60m²~85m²,2023,5,12114.3
7783,강원,85m²~102m²,2023,5,11962.5
7784,강원,102m²~,2023,5,14074.5
7785,충북,모든면적,2023,5,10546.8
7786,충북,60m²,2023,5,11074.8
7787,충북,60m²~85m²,2023,5,10477.5
7788,충북,85m²~102m²,2023,5,10896.599999999999
7789,충북,102m²~,2023,5,10777.8
7790,충남,모든면적,2023,5,11757.9
7791,충남,60m²,2023,5,12493.8
7792,충남,60m²~85m²,2023,5,11972.4
7793,충남,85m²~102m²,2023,5,13117.5
7794,충남,102m²~,2023,5,12833.699999999999
7795,전북,모든면적,2023,5,10942.8
7796,전북,60m²,2023,5,9190.5
7797,전북,60m²~85m²,2023,5,10886.699999999999
7798,전북,85m²~102m²,2023,5,10995.599999999999
7799,전북,102m²~,2023,5,11837.099999999999
7800,전남,모든면적,2023,5,11226.599999999999
7801,전남,60m²,2023,5,10771.199999999999
7802,전남,60m²~85m²,2023,5,11018.699999999999
7803,전남,85m²~102m²,2023,5,
7804,전남,102m²~,2023,5,11889.9
7805,경북,모든면적,2023,5,12305.699999999999
7806,경북,60m²,2023,5,12111.0
7807,경북,60m²~85m²,2023,5,12272.699999999999
7808,경북,85m²~102m²,2023,5,10959.3
7809,경북,102m²~,2023,5,13365.0
7810,경남,모든면적,2023,5,11536.8
7811,경남,60m²,2023,5,12965.699999999999
7812,경남,60m²~85m²,2023,5,11424.599999999999
7813,경남,85m²~102m²,2023,5,15345.0
7814,경남,102m²~,2023,5,13460.699999999999
7815,제주,모든면적,2023,5,23740.199999999997
7816,제주,60m²,2023,5,24357.3
7817,제주,60m²~85m²,2023,5,23076.899999999998
7818,제주,85m²~102m²,2023,5,21908.699999999997
7819,제주,102m²~,2023,5,21908.699999999997
7820,서울,모든면적,2023,6,31927.5
7821,서울,60m²,2023,6,31531.5
7822,서울,60m²~85m²,2023,6,30772.5
7823,서울,85m²~102m²,2023,6,33188.1
7824,서울,102m²~,2023,6,39306.299999999996
7825,인천,모든면적,2023,6,16460.399999999998
7826,인천,60m²,2023,6,16760.7
7827,인천,60m²~85m²,2023,6,16011.599999999999
7828,인천,85m²~102m²,2023,6,16084.199999999999
7829,인천,102m²~,2023,6,14652.0
7830,경기,모든면적,2023,6,19364.399999999998
7831,경기,60m²,2023,6,20869.199999999997
7832,경기,60m²~85m²,2023,6,19437.0
7833,경기,85m²~102m²,2023,6,20823.0
7834,경기,102m²~,2023,6,22119.899999999998
7835,부산,모든면적,2023,6,20621.699999999997
7836,부산,60m²,2023,6,22760.1
7837,부산,60m²~85m²,2023,6,20519.399999999998
7838,부산,85m²~102m²,2023,6,19044.3
7839,부산,102m²~,2023,6,15853.199999999999
7840,대구,모든면적,2023,6,16968.6
7841,대구,60m²,2023,6,16793.7
7842,대구,60m²~85m²,2023,6,17226.0
7843,대구,85m²~102m²,2023,6,16156.8
7844,대구,102m²~,2023,6,19037.7
7845,광주,모든면적,2023,6,18176.399999999998
7846,광주,60m²,2023,6,18001.5
7847,광주,60m²~85m²,2023,6,17806.8
7848,광주,85m²~102m²,2023,6,
7849,광주,102m²~,2023,6,24951.3
7850,대전,모든면적,2023,6,16278.9
7851,대전,60m²,2023,6,17892.6
7852,대전,60m²~85m²,2023,6,16051.199999999999
7853,대전,85m²~102m²,2023,6,
7854,대전,102m²~,2023,6,18879.3
7855,울산,모든면적,2023,6,17991.6
7856,울산,60m²,2023,6,19961.7
7857,울산,60m²~85m²,2023,6,17826.6
7858,울산,85m²~102m²,2023,6,22581.899999999998
7859,울산,102m²~,2023,6,17397.6
7860,세종,모든면적,2023,6,12279.3
7861,세종,60m²,2023,6,12289.199999999999
7862,세종,60m²~85m²,2023,6,12266.099999999999
7863,세종,85m²~102m²,2023,6,
7864,세종,102m²~,2023,6,
7865,강원,모든면적,2023,6,12401.4
7866,강원,60m²,2023,6,11068.199999999999
7867,강원,60m²~85m²,2023,6,12315.599999999999
7868,강원,85m²~102m²,2023,6,12170.4
7869,강원,102m²~,2023,6,14391.3
7870,충북,모든면적,2023,6,10609.5
7871,충북,60m²,2023,6,11074.8
7872,충북,60m²~85m²,2023,6,10530.3
7873,충북,85m²~102m²,2023,6,10896.599999999999
7874,충북,102m²~,2023,6,11104.5
7875,충남,모든면적,2023,6,11771.099999999999
7876,충남,60m²,2023,6,12493.8
7877,충남,60m²~85m²,2023,6,11988.9
7878,충남,85m²~102m²,2023,6,13117.5
7879,충남,102m²~,2023,6,12764.4
7880,전북,모든면적,2023,6,11124.3
7881,전북,60m²,2023,6,9203.699999999999
7882,전북,60m²~85m²,2023,6,11071.5
7883,전북,85m²~102m²,2023,6,10995.599999999999
7884,전북,102m²~,2023,6,11837.099999999999
7885,전남,모든면적,2023,6,11226.599999999999
7886,전남,60m²,2023,6,10771.199999999999
7887,전남,60m²~85m²,2023,6,11018.699999999999
7888,전남,85m²~102m²,2023,6,
7889,전남,102m²~,2023,6,11889.9
7890,경북,모든면적,2023,6,12639.0
7891,경북,60m²,2023,6,13193.4
7892,경북,60m²~85m²,2023,6,12582.9
7893,경북,85m²~102m²,2023,6,10282.8
7894,경북,102m²~,2023,6,13886.4
7895,경남,모든면적,2023,6,11655.599999999999
7896,경남,60m²,2023,6,12813.9
7897,경남,60m²~85m²,2023,6,11536.8
7898,경남,85m²~102m²,2023,6,15361.5
7899,경남,102m²~,2023,6,14166.9
7900,제주,모든면적,2023,6,24175.8
7901,제주,60m²,2023,6,24357.3
7902,제주,60m²~85m²,2023,6,23377.199999999997
7903,제주,85m²~102m²,2023,6,21908.699999999997
7904,제주,102m²~,2023,6,24769.8
7905,서울,모든면적,2023,7,31927.5
7906,서울,60m²,2023,7,31531.5
7907,서울,60m²~85m²,2023,7,30772.5
7908,서울,85m²~102m²,2023,7,33188.1
7909,서울,102m²~,2023,7,39306.299999999996
7910,인천,모든면적,2023,7,16064.4
7911,인천,60m²,2023,7,16341.599999999999
7912,인천,60m²~85m²,2023,7,16087.5
7913,인천,85m²~102m²,2023,7,16084.199999999999
7914,인천,102m²~,2023,7,14652.0
7915,경기,모든면적,2023,7,19542.6
7916,경기,60m²,2023,7,21261.899999999998
7917,경기,60m²~85m²,2023,7,19654.8
7918,경기,85m²~102m²,2023,7,21054.0
7919,경기,102m²~,2023,7,22671.0
7920,부산,모든면적,2023,7,20687.699999999997
7921,부산,60m²,2023,7,22991.1
7922,부산,60m²~85m²,2023,7,20555.699999999997
7923,부산,85m²~102m²,2023,7,19044.3
7924,부산,102m²~,2023,7,15853.199999999999
7925,대구,모든면적,2023,7,16358.099999999999
7926,대구,60m²,2023,7,15859.8
7927,대구,60m²~85m²,2023,7,16146.9
7928,대구,85m²~102m²,2023,7,16414.2
7929,대구,102m²~,2023,7,21354.3
7930,광주,모든면적,2023,7,18146.7
7931,광주,60m²,2023,7,18001.5
7932,광주,60m²~85m²,2023,7,17846.399999999998
7933,광주,85m²~102m²,2023,7,
7934,광주,102m²~,2023,7,24278.1
7935,대전,모든면적,2023,7,16731.0
7936,대전,60m²,2023,7,16104.0
7937,대전,60m²~85m²,2023,7,16519.8
7938,대전,85m²~102m²,2023,7,21770.1
7939,대전,102m²~,2023,7,22869.0
7940,울산,모든면적,2023,7,17991.6
7941,울산,60m²,2023,7,19961.7
7942,울산,60m²~85m²,2023,7,17826.6
7943,울산,85m²~102m²,2023,7,22581.899999999998
7944,울산,102m²~,2023,7,17397.6
7945,세종,모든면적,2023,7,12279.3
7946,세종,60m²,2023,7,12289.199999999999
7947,세종,60m²~85m²,2023,7,12266.099999999999
7948,세종,85m²~102m²,2023,7,
7949,세종,102m²~,2023,7,
7950,강원,모든면적,2023,7,13365.0
7951,강원,60m²,2023,7,11441.099999999999
7952,강원,60m²~85m²,2023,7,13295.699999999999
7953,강원,85m²~102m²,2023,7,12147.3
7954,강원,102m²~,2023,7,15473.699999999999
7955,충북,모든면적,2023,7,10612.8
7956,충북,60m²,2023,7,11269.5
7957,충북,60m²~85m²,2023,7,10533.599999999999
7958,충북,85m²~102m²,2023,7,10896.599999999999
7959,충북,102m²~,2023,7,11104.5
7960,충남,모든면적,2023,7,11784.3
7961,충남,60m²,2023,7,12493.8
7962,충남,60m²~85m²,2023,7,12005.4
7963,충남,85m²~102m²,2023,7,13117.5
7964,충남,102m²~,2023,7,12764.4
7965,전북,모든면적,2023,7,11196.9
7966,전북,60m²,2023,7,9203.699999999999
7967,전북,60m²~85m²,2023,7,11127.599999999999
7968,전북,85m²~102m²,2023,7,11025.3
7969,전북,102m²~,2023,7,11837.099999999999
7970,전남,모든면적,2023,7,11394.9
7971,전남,60m²,2023,7,10771.199999999999
7972,전남,60m²~85m²,2023,7,11144.099999999999
7973,전남,85m²~102m²,2023,7,
7974,전남,102m²~,2023,7,11889.9
7975,경북,모든면적,2023,7,12843.599999999999
7976,경북,60m²,2023,7,14513.4
7977,경북,60m²~85m²,2023,7,12751.199999999999
7978,경북,85m²~102m²,2023,7,12520.199999999999
7979,경북,102m²~,2023,7,14183.4
7980,경남,모든면적,2023,7,11279.4
7981,경남,60m²,2023,7,12391.5
7982,경남,60m²~85m²,2023,7,11200.199999999999
7983,경남,85m²~102m²,2023,7,15361.5
7984,경남,102m²~,2023,7,16090.8
7985,제주,모든면적,2023,7,24175.8
7986,제주,60m²,2023,7,24357.3
7987,제주,60m²~85m²,2023,7,23377.199999999997
7988,제주,85m²~102m²,2023,7,21908.699999999997
7989,제주,102m²~,2023,7,24769.8
7990,서울,모든면적,2023,8,31795.5
7991,서울,60m²,2023,8,31310.399999999998
7992,서울,60m²~85m²,2023,8,30647.1
7993,서울,85m²~102m²,2023,8,33188.1
7994,서울,102m²~,2023,8,39332.7
7995,인천,모든면적,2023,8,16097.4
7996,인천,60m²,2023,8,16410.899999999998
7997,인천,60m²~85m²,2023,8,16123.8
7998,인천,85m²~102m²,2023,8,16084.199999999999
7999,인천,102m²~,2023,8,14652.0
8000,경기,모든면적,2023,8,19572.3
8001,경기,60m²,2023,8,21096.899999999998
8002,경기,60m²~85m²,2023,8,19710.899999999998
8003,경기,85m²~102m²,2023,8,21054.0
8004,경기,102m²~,2023,8,22687.5
8005,부산,모든면적,2023,8,21921.899999999998
8006,부산,60m²,2023,8,23439.899999999998
8007,부산,60m²~85m²,2023,8,21684.3
8008,부산,85m²~102m²,2023,8,24205.5
8009,부산,102m²~,2023,8,25499.1
8010,대구,모든면적,2023,8,16688.1
8011,대구,60m²,2023,8,15717.9
8012,대구,60m²~85m²,2023,8,16420.8
8013,대구,85m²~102m²,2023,8,16414.2
8014,대구,102m²~,2023,8,21354.3
8015,광주,모든면적,2023,8,18252.3
8016,광주,60m²,2023,8,18001.5
8017,광주,60m²~85m²,2023,8,17958.6
8018,광주,85m²~102m²,2023,8,14279.099999999999
8019,광주,102m²~,2023,8,24278.1
8020,대전,모든면적,2023,8,16731.0
8021,대전,60m²,2023,8,16104.0
8022,대전,60m²~85m²,2023,8,16519.8
8023,대전,85m²~102m²,2023,8,21770.1
8024,대전,102m²~,2023,8,22869.0
8025,울산,모든면적,2023,8,18067.5
8026,울산,60m²,2023,8,19961.7
8027,울산,60m²~85m²,2023,8,17902.5
8028,울산,85m²~102m²,2023,8,22581.899999999998
8029,울산,102m²~,2023,8,17397.6
8030,세종,모든면적,2023,8,12279.3
8031,세종,60m²,2023,8,12289.199999999999
8032,세종,60m²~85m²,2023,8,12266.099999999999
8033,세종,85m²~102m²,2023,8,
8034,세종,102m²~,2023,8,
8035,강원,모든면적,2023,8,13374.9
8036,강원,60m²,2023,8,11635.8
8037,강원,60m²~85m²,2023,8,13335.3
8038,강원,85m²~102m²,2023,8,11738.099999999999
8039,강원,102m²~,2023,8,15424.199999999999
8040,충북,모든면적,2023,8,10725.0
8041,충북,60m²,2023,8,11269.5
8042,충북,60m²~85m²,2023,8,10569.9
8043,충북,85m²~102m²,2023,8,11774.4
8044,충북,102m²~,2023,8,11206.8
8045,충남,모든면적,2023,8,11843.699999999999
8046,충남,60m²,2023,8,12533.4
8047,충남,60m²~85m²,2023,8,12074.699999999999
8048,충남,85m²~102m²,2023,8,13229.699999999999
8049,충남,102m²~,2023,8,13302.3
8050,전북,모든면적,2023,8,11596.199999999999
8051,전북,60m²,2023,8,
8052,전북,60m²~85m²,2023,8,11454.3
8053,전북,85m²~102m²,2023,8,11025.3
8054,전북,102m²~,2023,8,11949.3
8055,전남,모든면적,2023,8,12074.699999999999
8056,전남,60m²,2023,8,10771.199999999999
8057,전남,60m²~85m²,2023,8,12005.4
8058,전남,85m²~102m²,2023,8,
8059,전남,102m²~,2023,8,11889.9
8060,경북,모든면적,2023,8,13318.8
8061,경북,60m²,2023,8,14513.4
8062,경북,60m²~85m²,2023,8,13200.0
8063,경북,85m²~102m²,2023,8,12520.199999999999
8064,경북,102m²~,2023,8,14183.4
8065,경남,모든면적,2023,8,11163.9
8066,경남,60m²,2023,8,11312.4
8067,경남,60m²~85m²,2023,8,11121.0
8068,경남,85m²~102m²,2023,8,15470.4
8069,경남,102m²~,2023,8,16354.8
8070,제주,모든면적,2023,8,25551.899999999998
8071,제주,60m²,2023,8,24357.3
8072,제주,60m²~85m²,2023,8,25327.5
8073,제주,85m²~102m²,2023,8,
8074,제주,102m²~,2023,8,27627.6
8075,서울,모든면적,2023,9,32000.1
8076,서울,60m²,2023,9,31604.1
8077,서울,60m²~85m²,2023,9,30723.0
8078,서울,85m²~102m²,2023,9,33188.1
8079,서울,102m²~,2023,9,39332.7
8080,인천,모든면적,2023,9,16100.699999999999
8081,인천,60m²,2023,9,16410.899999999998
8082,인천,60m²~85m²,2023,9,16130.4
8083,인천,85m²~102m²,2023,9,15721.199999999999
8084,인천,102m²~,2023,9,15411.0
8085,경기,모든면적,2023,9,19509.6
8086,경기,60m²,2023,9,20486.399999999998
8087,경기,60m²~85m²,2023,9,19889.1
8088,경기,85m²~102m²,2023,9,16648.5
8089,경기,102m²~,2023,9,19470.0
8090,부산,모든면적,2023,9,21921.899999999998
8091,부산,60m²,2023,9,23443.199999999997
8092,부산,60m²~85m²,2023,9,21684.3
8093,부산,85m²~102m²,2023,9,24205.5
8094,부산,102m²~,2023,9,25499.1
8095,대구,모든면적,2023,9,16688.1
8096,대구,60m²,2023,9,15717.9
8097,대구,60m²~85m²,2023,9,16420.8
8098,대구,85m²~102m²,2023,9,16414.2
8099,대구,102m²~,2023,9,21354.3
8100,광주,모든면적,2023,9,18011.399999999998
8101,광주,60m²,2023,9,19440.3
8102,광주,60m²~85m²,2023,9,17717.7
8103,광주,85m²~102m²,2023,9,14279.099999999999
8104,광주,102m²~,2023,9,19229.1
8105,대전,모든면적,2023,9,16731.0
8106,대전,60m²,2023,9,16104.0
8107,대전,60m²~85m²,2023,9,16519.8
8108,대전,85m²~102m²,2023,9,21770.1
8109,대전,102m²~,2023,9,22869.0
8110,울산,모든면적,2023,9,17928.899999999998
8111,울산,60m²,2023,9,19961.7
8112,울산,60m²~85m²,2023,9,17747.399999999998
8113,울산,85m²~102m²,2023,9,22581.899999999998
8114,울산,102m²~,2023,9,17397.6
8115,세종,모든면적,2023,9,12279.3
8116,세종,60m²,2023,9,12289.199999999999
8117,세종,60m²~85m²,2023,9,12266.099999999999
8118,세종,85m²~102m²,2023,9,
8119,세종,102m²~,2023,9,
8120,강원,모든면적,2023,9,13724.699999999999
8121,강원,60m²,2023,9,12932.699999999999
8122,강원,60m²~85m²,2023,9,13612.5
8123,강원,85m²~102m²,2023,9,16325.099999999999
8124,강원,102m²~,2023,9,15708.0
8125,충북,모든면적,2023,9,10926.3
8126,충북,60m²,2023,9,11088.0
8127,충북,60m²~85m²,2023,9,10629.3
8128,충북,85m²~102m²,2023,9,11332.199999999999
8129,충북,102m²~,2023,9,12045.0
8130,충남,모든면적,2023,9,11853.599999999999
8131,충남,60m²,2023,9,12533.4
8132,충남,60m²~85m²,2023,9,12087.9
8133,충남,85m²~102m²,2023,9,13229.699999999999
8134,충남,102m²~,2023,9,13302.3
8135,전북,모든면적,2023,9,11583.0
8136,전북,60m²,2023,9,
8137,전북,60m²~85m²,2023,9,11434.5
8138,전북,85m²~102m²,2023,9,11025.3
8139,전북,102m²~,2023,9,11992.199999999999
8140,전남,모든면적,2023,9,12031.8
8141,전남,60m²,2023,9,14150.4
8142,전남,60m²~85m²,2023,9,11810.699999999999
8143,전남,85m²~102m²,2023,9,
8144,전남,102m²~,2023,9,14388.0
8145,경북,모든면적,2023,9,13335.3
8146,경북,60m²,2023,9,14513.4
8147,경북,60m²~85m²,2023,9,13242.9
8148,경북,85m²~102m²,2023,9,13879.8
8149,경북,102m²~,2023,9,13434.3
8150,경남,모든면적,2023,9,11622.599999999999
8151,경남,60m²,2023,9,11880.0
8152,경남,60m²~85m²,2023,9,11569.8
8153,경남,85m²~102m²,2023,9,15470.4
8154,경남,102m²~,2023,9,14754.3
8155,제주,모든면적,2023,9,25551.899999999998
8156,제주,60m²,2023,9,24357.3
8157,제주,60m²~85m²,2023,9,25327.5
8158,제주,85m²~102m²,2023,9,
8159,제주,102m²~,2023,9,27627.6
8160,서울,모든면적,2023,10,32155.199999999997
8161,서울,60m²,2023,10,31838.399999999998
8162,서울,60m²~85m²,2023,10,30785.699999999997
8163,서울,85m²~102m²,2023,10,34749.0
8164,서울,102m²~,2023,10,39332.7
8165,인천,모든면적,2023,10,16872.899999999998
8166,인천,60m²,2023,10,17437.2
8167,인천,60m²~85m²,2023,10,16612.2
8168,인천,85m²~102m²,2023,10,15609.0
8169,인천,102m²~,2023,10,15430.8
8170,경기,모든면적,2023,10,19532.7
8171,경기,60m²,2023,10,20189.399999999998
8172,경기,60m²~85m²,2023,10,20034.3
8173,경기,85m²~102m²,2023,10,17892.6
8174,경기,102m²~,2023,10,19720.8
8175,부산,모든면적,2023,10,22182.6
8176,부산,60m²,2023,10,23855.699999999997
8177,부산,60m²~85m²,2023,10,22911.899999999998
8178,부산,85m²~102m²,2023,10,24083.399999999998
8179,부산,102m²~,2023,10,25499.1
8180,대구,모든면적,2023,10,17575.8
8181,대구,60m²,2023,10,
8182,대구,60m²~85m²,2023,10,16988.399999999998
8183,대구,85m²~102m²,2023,10,
8184,대구,102m²~,2023,10,21354.3
8185,광주,모든면적,2023,10,18011.399999999998
8186,광주,60m²,2023,10,19440.3
8187,광주,60m²~85m²,2023,10,17678.1
8188,광주,85m²~102m²,2023,10,14279.099999999999
8189,광주,102m²~,2023,10,19229.1
8190,대전,모든면적,2023,10,16361.4
8191,대전,60m²,2023,10,16104.0
8192,대전,60m²~85m²,2023,10,16245.9
8193,대전,85m²~102m²,2023,10,21770.1
8194,대전,102m²~,2023,10,24631.199999999997
8195,울산,모든면적,2023,10,17777.1
8196,울산,60m²,2023,10,19961.7
8197,울산,60m²~85m²,2023,10,17681.399999999998
8198,울산,85m²~102m²,2023,10,22581.899999999998
8199,울산,102m²~,2023,10,19410.6
8200,세종,모든면적,2023,10,12279.3
8201,세종,60m²,2023,10,12289.199999999999
8202,세종,60m²~85m²,2023,10,12266.099999999999
8203,세종,85m²~102m²,2023,10,
8204,세종,102m²~,2023,10,
8205,강원,모든면적,2023,10,14298.9
8206,강원,60m²,2023,10,13635.599999999999
8207,강원,60m²~85m²,2023,10,14196.599999999999
8208,강원,85m²~102m²,2023,10,17519.7
8209,강원,102m²~,2023,10,16397.7
8210,충북,모든면적,2023,10,11203.5
8211,충북,60m²,2023,10,11088.0
8212,충북,60m²~85m²,2023,10,10850.4
8213,충북,85m²~102m²,2023,10,13015.199999999999
8214,충북,102m²~,2023,10,12252.9
8215,충남,모든면적,2023,10,11922.9
8216,충남,60m²,2023,10,12536.699999999999
8217,충남,60m²~85m²,2023,10,13061.4
8218,충남,85m²~102m²,2023,10,12866.699999999999
8219,충남,102m²~,2023,10,13167.0
8220,전북,모든면적,2023,10,11559.9
8221,전북,60m²,2023,10,
8222,전북,60m²~85m²,2023,10,11493.9
8223,전북,85m²~102m²,2023,10,9817.5
8224,전북,102m²~,2023,10,11982.3
8225,전남,모든면적,2023,10,12031.8
